period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2/1/2017,2/28/2017,30,county,5,1356,f,"Bay County, MI",,Michigan,MI,Single Family Residential,6,48500,-0.344594595,-0.41495778,74900,0.49500998,1.098039216,32.07671958,-0.303476946,-0.289613669,63.90784983,0.89872655,0.983079946,11,-0.352941176,-0.352941176,5,-0.5,-0.5,20,0.052631579,-0.285714286,86,0.116883117,-0.264957265,7.8,3.3,0.9,145,28,25,0.918765133,-0.03745334,0.011155111,0.181818182,-0.053475936,0.005347594,,,,0,-0.1,-0.5,"Bay City, MI",13020,3/19/2023
11/1/2015,11/30/2015,30,county,5,784,f,"Perry County, IL",,Illinois,IL,All Residential,-1,110000,0.607012418,1.396540267,62000,-0.007205765,0.380846325,49.74489796,0.153627365,0.641078032,42.62899263,-0.198256609,0.541859333,9,-0.307692308,0,3,-0.25,0.5,11,0.375,1.2,94,0.02173913,0.08045977,10.4,3.3,0.7,135,-17,-20,0.904047711,0.029245297,0.037486623,0,-0.076923077,0,,,,0,0,0,Illinois nonmetropolitan area,,3/19/2023
4/1/2014,4/30/2014,30,county,5,379,f,"Douglas County, CO",,Colorado,CO,Single Family Residential,6,353000,-0.011204482,0.087827427,374900,0.01598916,0.071448985,121.8812733,0.039610696,0.077513087,123.2657857,-0.022419482,0.048040707,569,0.154158215,-0.112324493,696,0.229681979,-0.051771117,897,0.128301887,0.008998875,1272,0.070707071,0.223076923,2.2,-0.2,0.6,16,-10,4,0.99191862,0.000819917,0.001919391,0.253075571,-0.000474125,0.017506148,0.311320755,0.050377994,0.143051524,0.566091954,-0.022247269,-0.071510226,"Denver, CO",19740,3/19/2023
11/1/2021,11/30/2021,30,county,5,398,f,"Lincoln County, CO",,Colorado,CO,All Residential,-1,119500,-0.380829016,-0.182626539,279900,0.278082192,2.49875,102.2861731,-0.253509352,-0.032713493,155.67297,0.162616535,1.223899571,4,-0.6,-0.333333333,3,0,-0.25,5,-0.444444444,-0.285714286,25,0.041666667,1.083333333,6.3,3.9,4.3,10,-39,-40,0.937678699,-0.000962624,-0.039055522,0.25,0.15,0.083333333,0.12,-0.13,-0.046666667,0,-0.666666667,0,Colorado nonmetropolitan area,,3/19/2023
7/1/2018,7/31/2018,30,county,5,235,f,"Carroll County, AR",,Arkansas,AR,All Residential,-1,138750,-0.075,0.009090909,167000,0.152518979,0.454703833,91.28169774,0.052401747,0.098192009,95.74625467,0.070455021,0.286182658,34,0.133333333,0.0625,13,-0.235294118,0.083333333,30,0.2,-0.090909091,134,-0.028985507,-0.075862069,3.9,-0.7,-0.6,112,24,2,0.929275129,-0.014713506,0.003409494,0.029411765,-0.070588235,0.029411765,,,,0.153846154,0.153846154,-0.012820513,Arkansas nonmetropolitan area,,3/19/2023
10/1/2019,10/31/2019,30,county,5,2092,f,"Surry County, NC",,North Carolina,NC,Single Family Residential,6,135000,0.038461538,0.153846154,159500,0.140100071,0.22786759,90.66638594,0.066663364,0.15732975,107.6970443,0.149555414,0.175343439,61,0.648648649,0.016666667,29,-0.236842105,-0.09375,45,-0.1,-0.237288136,215,0,0.053921569,3.5,-2.3,0.1,62,18,-3,0.930488615,0.004205226,-0.01026763,0.114754098,0.087727071,-0.035245902,0.153488372,-0.013953488,-0.032786138,0.137931034,-0.072595281,-0.049568966,"Mount Airy, NC",34340,3/19/2023
5/1/2019,5/31/2019,30,county,5,2060,f,"Lenoir County, NC",,North Carolina,NC,Single Family Residential,6,58500,-0.22,-0.412060302,129500,0.308080808,0.072908036,41.87544739,-0.04026709,-0.23905591,60.05464481,-0.220831886,-0.002040926,11,1.2,0.1,8,1.666666667,1.666666667,11,0.1,0.375,45,-0.02173913,-0.347826087,4.1,-5.1,-2.8,84,-64,-104,0.895015365,0.083467739,-0.070916628,0.272727273,0.272727273,0.272727273,,,,0,0,-0.333333333,"Kinston, NC",28820,3/19/2023
9/1/2021,9/30/2021,30,county,5,1308,f,"Washington County, ME",,Maine,ME,All Residential,-1,146500,-0.208108108,-0.138235294,229900,-0.112355212,0.5125,103.8318912,-0.121819825,-0.020453856,139.5,-0.128331361,0.411169652,53,-0.036363636,-0.253521127,33,-0.266666667,-0.083333333,53,-0.101694915,-0.208955224,150,-0.032258065,-0.289099526,2.8,0,-0.2,29,9,-94,0.950367544,-0.021696394,-0.000459247,0.226415094,0.044596913,0.113739038,0.186666667,-0.039139785,0.011311216,0.393939394,-0.028282828,0.005050505,Maine nonmetropolitan area,,3/19/2023
12/1/2022,12/31/2022,30,county,5,302,f,"Yell County, AR",,Arkansas,AR,Single Family Residential,6,147000,,-0.255696203,197450,,0.5796,131.1848958,,0.1334375,96.97020294,,-0.072189098,4,,1,1,,0,4,,0.333333333,15,,1.5,3.8,,0.8,61,,-5,0.979405043,,0.092186079,0,,0,0.2,,,0,,0,"Russellville, AR",40780,3/19/2023
10/1/2019,10/31/2019,30,county,5,2782,f,"Lavaca County, TX",,Texas,TX,Single Family Residential,6,202000,-0.081818182,0.224242424,146741,-0.359209607,-0.759243642,68.04846939,-0.460317724,-0.132691327,85.36585366,-0.302926829,-0.50063947,5,-0.444444444,0.666666667,7,0.75,0.166666667,19,0.461538462,0.9,60,0.071428571,-0.104477612,12,5.8,-10.3,22,-119,-119,0.886545695,-0.06068618,-0.068751602,0,0,0,0.183333333,0.022619048,-0.055472637,0.428571429,0.178571429,0.428571429,Texas nonmetropolitan area,,3/19/2023
10/1/2022,10/31/2022,30,county,5,2428,f,"Bristol County, RI",,Rhode Island,RI,All Residential,-1,525000,0.084934904,0.09375,519000,0.017846637,0.130718954,283.8121934,0.15330955,-0.006657323,268.4210526,-0.049576739,0.067076923,47,0,-0.373333333,45,0,-0.347826087,33,-0.421052632,-0.602409639,73,-0.239583333,-0.348214286,1.6,-0.4,0.1,38,15,8,0.98316869,-0.044376164,-0.016246848,0.29787234,-0.340425532,-0.115460993,0.219178082,-0.030821918,0.076320939,0.288888889,-0.022222222,-0.102415459,"Providence, RI",39300,3/19/2023
10/1/2022,10/31/2022,30,county,5,1388,f,"Kent County, MI",,Michigan,MI,Multi-Family (2-4 Unit),4,261250,-0.061938959,-0.002862595,289000,0.014035088,0.133777952,142.3242442,0.202788702,0.192029405,194.5768843,0.005812397,0.173128594,20,-0.166666667,-0.512195122,23,-0.148148148,-0.425,25,-0.242424242,-0.107142857,35,-0.146341463,0.206896552,1.8,0.1,1.1,14,1,0,0.981170617,-0.014233802,-0.026125371,0.3,-0.033333333,-0.13902439,0.228571429,-0.161672474,-0.219704433,0.739130435,0.331723027,0.239130435,"Grand Rapids, MI",24340,3/19/2023
6/1/2012,6/30/2012,30,county,5,2689,f,"Coryell County, TX",,Texas,TX,All Residential,-1,110000,-0.017857143,-0.072121468,129100,0.054307881,0.076281784,66.82867558,-0.056398954,-0.024616413,68.030878,-0.057386979,-0.071667038,45,0.551724138,0.022727273,26,0.857142857,0.181818182,80,0.081081081,0.290322581,385,-0.002590674,0.119186047,8.6,-4.7,0.8,108,-19,-7,0.973103432,-0.016873802,0.012498379,0.155555556,-0.085823755,0.11010101,,,,0,-0.071428571,-0.136363636,"Killeen, TX",28660,3/19/2023
11/1/2020,11/30/2020,30,county,5,909,f,"Appanoose County, IA",,Iowa,IA,Single Family Residential,6,115000,0.223404255,0.691176471,114500,0.526666667,0.205897841,65.71428571,-0.029563412,0.103760723,102.9823957,0.459348521,0.539905616,11,-0.214285714,0.222222222,6,-0.4,0.2,13,-0.133333333,-0.1875,56,0.018181818,0.244444444,5.1,1.2,0.1,64,-20,-11,0.92094748,-0.004050423,0.003850228,0,-0.142857143,-0.111111111,,,,0,0,0,Iowa nonmetropolitan area,,3/19/2023
8/1/2021,8/31/2021,30,county,5,1479,f,"Morrison County, MN",,Minnesota,MN,All Residential,-1,210000,-0.159663866,0.160220994,242400,0.182727495,0.243714726,136.8446602,0.063478502,0.202377489,134.2739973,0.055135035,0.232420143,53,0.432432432,0.23255814,55,0.41025641,0.341463415,62,0.148148148,0.24,58,0.074074074,-0.317647059,1.1,-0.4,-0.9,18,-4,-2,0.999614517,-0.008771019,0.033868643,0.452830189,-0.006629271,0.197016235,0.275862069,0.072158365,0.075862069,0.527272727,-0.011188811,-0.058093126,Minnesota nonmetropolitan area,,3/19/2023
11/1/2016,11/30/2016,30,county,5,2963,f,"Dinwiddie County, VA",,Virginia,VA,All Residential,-1,135950,-0.136414165,-0.087583893,149950,-0.117422013,0.090545455,98.7650933,-0.037005754,-0.002219314,101.87434,0.141593447,0.000458759,17,-0.392857143,0,19,0.727272727,0.357142857,19,-0.321428571,0.357142857,86,-0.104166667,-0.277310924,5.1,1.7,-1.9,36,-21,-64,0.969605496,0.004449918,0.012951169,0.176470588,-0.00210084,0.176470588,0.174418605,0.039001938,0.031561462,0.315789474,-0.138755981,-0.041353383,"Richmond, VA",40060,3/19/2023
3/1/2016,3/31/2016,30,county,5,846,f,"Henry County, IN",,Indiana,IN,All Residential,-1,52997.5,-0.184653846,-0.034653916,114900,0.313893654,0.278086763,32.89553347,-0.189830004,-0.033768467,55.90339893,0.032873099,0.053328518,36,0.161290323,0.333333333,20,1.222222222,0.538461538,47,0.02173913,0,217,-0.013636364,0.018779343,6,-1.1,-1.9,112,-6,-27,0.887319478,-0.07192335,-0.027497107,0.111111111,-0.082437276,0,,,,0,0,0,"New Castle, IN",35220,3/19/2023
8/1/2020,8/31/2020,30,county,5,1904,f,"Morris County, NJ",,New Jersey,NJ,Townhouse,13,400000,0.076716016,-0.196787149,479900,-0.019433564,0.142891165,271.1864407,0.193809875,0.180816296,244.1685478,0.003113231,0.096086378,5,1.5,0.25,12,-0.142857143,1.4,23,-0.041666667,0.4375,61,0.070175439,-0.357894737,12.2,-16.3,-11.6,101,-182,9,0.977278798,-0.007145431,0.009487821,0,-0.5,0,0.327868852,-0.110727639,0.054184642,0.25,0.107142857,0.25,"Newark, NJ",35084,3/19/2023
4/1/2014,4/30/2014,30,county,5,667,f,"Maui County, HI",,Hawaii,HI,All Residential,-1,480000,0.066666667,0.146268657,539900,-0.018363636,0.081963928,438.3880889,0.043781164,0.19681876,472.4409449,0.032924803,0.126043387,220,0.128205128,0,111,0.15625,0.099009901,263,0.08677686,0.095833333,1484,-0.025607354,0.042134831,6.7,-1.1,0.2,127,-9,2,0.95826729,-0.004051407,0.001928008,0.104545455,-0.003146853,0.018181818,,,,0.108108108,-0.006475225,0.009098207,"Kahului, HI",27980,3/19/2023
7/1/2014,7/31/2014,30,county,5,2933,f,"Rutland County, VT",,Vermont,VT,Single Family Residential,6,166000,0.220588235,-0.075208914,159900,-0.056637168,-0.000312598,102.3002421,0.181535613,0.008719831,102.3995536,-0.010137649,0.083778035,45,0.25,-0.02173913,12,0.333333333,0.333333333,97,-0.076190476,0.243589744,530,0.07505071,0.582089552,11.8,-1.9,4.5,148,-62,-24,0.938009853,0.035198239,-0.012198677,0.066666667,0.066666667,-0.020289855,,,,0,-0.111111111,0,"Rutland, VT",40860,3/19/2023
8/1/2016,8/31/2016,30,county,5,657,f,"White County, GA",,Georgia,GA,Townhouse,13,110000,-0.309868875,-0.362318841,,,,91.36212625,,-0.322066541,,,,1,0,0,,,,,,,4,-0.333333333,-0.636363636,4,-2,-7,716,567,651,1,0.088679245,0.067063277,0,0,0,,,,,,,Georgia nonmetropolitan area,,3/19/2023
9/1/2015,9/30/2015,30,county,5,1193,f,"Mercer County, KY",,Kentucky,KY,All Residential,-1,135000,0.205357143,0.5,120400,-0.196797865,0.095541401,69.42477876,0.057706923,0.345002755,70.80234237,-0.023939137,0.123171397,23,0.769230769,0.916666667,15,0.153846154,0.5,34,0.259259259,0.133333333,139,-0.021126761,-0.167664671,6,-4.9,-7.9,106,9,-16,0.936267457,-0.023160788,0.014088026,0.043478261,-0.033444816,-0.123188406,0.143884892,0.094589117,,0.266666667,-0.194871795,0.066666667,Kentucky nonmetropolitan area,,3/19/2023
3/1/2018,3/31/2018,30,county,5,485,f,"Osceola County, FL",,Florida,FL,Condo/Co-op,3,149000,0.071942446,0.182539683,234900,-0.044344996,0.068212824,112.4056283,0.042464553,0.134352982,126.4117647,-0.016499384,0.06302645,98,0.38028169,0.180722892,70,0.044776119,0.029411765,103,0.072916667,-0.046296296,243,-0.012195122,-0.336065574,2.5,-1,-1.9,24,-24,-39,0.964237611,-0.000251844,0.005718613,0.06122449,-0.023282552,-0.071305631,0.127572016,-0.018769447,-0.066417055,0.542857143,-0.009381663,0.189915966,"Orlando, FL",36740,3/19/2023
11/1/2016,11/30/2016,30,county,5,2923,f,"Addison County, VT",,Vermont,VT,Single Family Residential,6,259000,0.135964912,0.204651163,275000,0.211453744,0.312649165,113.4089393,-0.208774842,-0.155256658,119.4350533,-0.184915069,-0.017375243,21,-0.363636364,0,7,-0.461538462,-0.222222222,17,-0.055555556,-0.055555556,205,-0.055299539,-0.120171674,9.8,3.2,-1.3,101,1,-29,0.961788109,0.014574829,0.043097781,0.142857143,0.051948052,0.095238095,0.07804878,-0.041766888,-0.024955511,0.142857143,-0.087912088,-0.079365079,Vermont nonmetropolitan area,,3/19/2023
12/1/2021,12/31/2021,30,county,5,2322,f,"Washita County, OK",,Oklahoma,OK,Single Family Residential,6,159500,1.126666667,,119250,0.019230769,,87.21442417,0.281518069,,79.69911622,-0.178145031,,12,3,,3,-0.25,,8,0.142857143,,44,0.1,,3.7,-9.6,,68,2,,0.976772297,0.041591218,,0.166666667,0.166666667,,0.090909091,0.015909091,,0.666666667,0.416666667,,Oklahoma nonmetropolitan area,,3/19/2023
10/1/2017,10/31/2017,30,county,5,2744,f,"Hays County, TX",,Texas,TX,Single Family Residential,6,254000,0.009940358,0.017220665,270950,-0.007650922,-0.012932605,134.8920863,0.011200725,0.043707399,141.9249174,-0.000635503,0.035552664,253,-0.038022814,0.036885246,221,0.052380952,0.099502488,259,-0.109965636,-0.058181818,909,-0.081818182,0.147727273,3.6,-0.2,0.4,54,6,15,0.97972976,-4.08E-05,-0.000632664,0.138339921,0.012864636,-0.017397784,0.314631463,0.003520352,0.069681968,0.307692308,-0.006593407,-0.11021814,"Austin, TX",12420,3/19/2023
8/1/2017,8/31/2017,30,county,5,2201,f,"Knox County, OH",,Ohio,OH,Condo/Co-op,3,194890,0.482053232,1.498589744,153777,-0.001448052,-0.038292683,125.9793148,0.345478898,0.395463179,96.57142857,-0.003023627,0.116662932,1,-0.5,0,1,-0.5,,2,0,-0.333333333,7,0.166666667,0.166666667,7,4,1,448,384,343,1.015581032,0.026275001,0.096853117,1,0.5,1,,,,0,0,,"Mount Vernon, OH",34540,3/19/2023
4/1/2016,4/30/2016,30,county,5,2047,f,"Guilford County, NC",,North Carolina,NC,Single Family Residential,6,175250,0.149180328,0.0953125,189450,0.085673352,0.082571429,93.35656214,0.095711229,0.084567049,96.2037037,0.01691697,0.044902608,527,0.121276596,0.294840295,422,0.226744186,-0.23963964,732,0.023776224,-0.161512027,1918,0.021843367,-0.296663,3.6,-0.4,-3.1,64,-4,-34,0.962678593,-0.003199844,0.007395716,0.176470588,0.002002503,0.038878451,0.20907195,0.034325013,0.022786655,0.44549763,-0.098107021,0.189641774,"Greensboro, NC",24660,3/19/2023
4/1/2014,4/30/2014,30,county,5,351,f,"Sonoma County, CA",,California,CA,Single Family Residential,6,450000,-0.05362776,0.058823529,499000,0.07311828,0.160465116,286.7786046,-0.028420068,0.095617368,305.8817579,0.025589286,0.145827515,340,0.008902077,-0.232505643,423,0.222543353,-0.032036613,547,0.127835052,-0.001824818,647,0.121317158,0.0352,1.9,0.2,0.5,15,1,2,1.000726766,0.004253021,-0.005286874,0.373529412,-0.030031419,-0.021504448,0.239567233,0.000399122,0.057167233,0.586288416,-0.040879214,-0.09792211,"Santa Rosa, CA",42220,3/19/2023
6/1/2017,6/30/2017,30,county,5,1168,f,"Kenton County, KY",,Kentucky,KY,All Residential,-1,148000,-0.006711409,0.0609319,145000,-0.032042724,0.043165468,107.4151074,0.023602788,0.065097092,105.1919957,-0.055747145,0.060880326,284,-0.020689655,0,200,0.063829787,0.047120419,334,-0.002985075,-0.01183432,991,0.017453799,-0.165122157,3.5,0.1,-0.7,62,-1,-8,0.972137682,0.003852575,-0.001778766,0.200704225,0.035186984,0.038732394,,,,0.045,0.029042553,0.003115183,"Cincinnati, OH",17140,3/19/2023
10/1/2022,10/31/2022,30,county,5,1440,f,"Carver County, MN",,Minnesota,MN,Multi-Family (2-4 Unit),4,291000,,0.141176471,419900,,,162.7516779,,-0.043381805,197.9759646,,,1,,-0.666666667,1,,0,3,,,7,,,7,,,2,,-9,1.077777778,,0.031861334,1,,0.333333333,0.285714286,,,0,,0,"Minneapolis, MN",33460,3/19/2023
6/1/2020,6/30/2020,30,county,5,3231,f,"Waupaca County, WI",,Wisconsin,WI,Condo/Co-op,3,169900,,0.788421053,159900,,-0.042228212,131.9099379,,0.71899477,108.9588378,,0.131689179,3,,2,2,,,1,,0,6,,1,2,,-1,81,,-110,0.970165681,,-0.029834319,0,,0,0.333333333,,0,0,,,Wisconsin nonmetropolitan area,,3/19/2023
12/1/2021,12/31/2021,30,county,5,878,f,"Posey County, IN",,Indiana,IN,All Residential,-1,167700,0.009936766,0.156950673,159200,-0.223414634,-0.004377736,104.5038828,-0.042642778,0.152751639,96.24504182,-0.127691917,-0.075362682,20,-0.230769231,0.428571429,16,-0.238095238,1.285714286,8,-0.692307692,0.142857143,53,-0.171875,0.261904762,2.7,0.2,-0.3,52,4,-32,0.97905817,-0.010352941,0.007227422,0.35,-0.073076923,-0.007142857,,,,0,0,0,"Evansville, IN",21780,3/19/2023
9/1/2014,9/30/2014,30,county,5,1321,f,"Harford County, MD",,Maryland,MD,Single Family Residential,6,276000,-0.123809524,-0.008976661,235000,-0.004216191,-0.016736402,136.9382716,-0.026976267,-0.041212998,133.5067206,-0.027541968,-0.006921671,171,0.06875,0.171232877,104,-0.037037037,0.04,253,0.187793427,0.317708333,1012,0.024291498,0.299101412,5.9,-0.3,0.6,68,23,23,0.970908395,-0.00210259,0.000178198,0.122807018,0.054057018,0.033765922,0.281620553,-0.018986734,0.076229026,0.326923077,0.030626781,0.036923077,"Baltimore, MD",12580,3/19/2023
4/1/2013,4/30/2013,30,county,5,558,f,"Fannin County, GA",,Georgia,GA,Single Family Residential,6,180000,-0.024390244,-0.027027027,229000,-0.055475356,0.174961519,98.37962963,0.124984632,0.106106106,128.0095619,0.054196392,0.230687787,44,0.222222222,0.073170732,11,0.222222222,-0.421052632,52,0,-0.315789474,265,0.007604563,-0.113712375,6,-1.3,-1.3,169,-6,75,0.916550601,-0.028339207,-0.021634451,0.045454545,-0.037878788,-0.100886918,,,,0,0,-0.105263158,Georgia nonmetropolitan area,,3/19/2023
7/1/2021,7/31/2021,30,county,5,2603,f,"Marshall County, TN",,Tennessee,TN,Single Family Residential,6,313000,0.138181818,0.259557344,285000,0.000175469,0.170671596,179.2366925,0.079233702,0.242275696,184.3450166,0.025906462,0.226063795,54,-0.068965517,-0.129032258,50,0.111111111,0.063829787,70,0.014492754,0.09375,106,0.191011236,-0.288590604,2,0.5,-0.4,34,5,-9,1.007705129,0.005061632,0.021847995,0.444444444,0.030651341,0.154121864,0.216981132,0.104621582,0.076041535,0.32,-0.146666667,0.000851064,"Lewisburg, TN",30280,3/19/2023
10/1/2020,10/31/2020,30,county,5,3018,f,"Shenandoah County, VA",,Virginia,VA,Single Family Residential,6,244500,-0.059615385,0.235472461,232200,-0.028451883,0.036607143,141.9287506,0.022513107,0.101550238,143.6953773,-0.00406625,0.127008114,64,0,0.28,56,0.12,0.513513514,76,0.225806452,0.310344828,142,0.051851852,-0.41563786,2.2,0.1,-2.7,46,-13,-22,0.980309702,-0.007938701,0.001918113,0.3125,0,0.1325,0.105633803,-0.049921753,-0.075436156,0.232142857,0.072142857,0.151061776,Virginia nonmetropolitan area,,3/19/2023
1/1/2017,1/31/2017,30,county,5,2415,f,"Snyder County, PA",,Pennsylvania,PA,Single Family Residential,6,217000,0.095959596,-0.149019608,172000,,,324.6527778,1.759063166,1.530939124,79.79191401,,,2,-0.5,0,,,,4,,,19,0.117647059,1.714285714,9.5,5.2,6,144,71,50,0.892045455,-0.0906949,-0.053976864,0,-0.25,0,,,,,,,"Selinsgrove, PA",42780,3/19/2023
2/1/2017,2/28/2017,30,county,5,836,f,"Fountain County, IN",,Indiana,IN,Single Family Residential,6,25000,1.173913043,-0.483140028,107550,0.305218447,,12.51251251,0.584192889,-0.534360385,50.87184651,0.162256845,,1,0,-0.666666667,1,,-0.5,4,-0.333333333,,31,0.068965517,0.476190476,31,2,24,275,172,194,0.641025641,,-0.34429097,0,0,-0.333333333,,,,0,,0,Indiana nonmetropolitan area,,3/19/2023
11/1/2017,11/30/2017,30,county,5,1550,f,"Jefferson Davis County, MS",,Mississippi,MS,All Residential,-1,50000,-0.661016949,-0.613899614,89900,0.385208012,-0.673090909,15.87301587,-0.78606403,-0.828399828,66.69139466,0.968946858,0.099801726,1,0,0,1,,,1,-0.666666667,-0.5,5,-0.285714286,-0.545454545,5,-2,-6,601,467,404,0.694444444,-0.228007088,,0,0,0,,,,0,,,Mississippi nonmetropolitan area,,3/19/2023
8/1/2016,8/31/2016,30,county,5,3098,f,"Skagit County, WA",,Washington,WA,Single Family Residential,6,296000,0.043723554,0.083257091,279000,-0.066889632,0.035442568,169.6810704,-0.047929285,0.098544645,170.2785693,-0.025936834,0.057880086,252,0.223300971,0.369565217,220,0.105527638,0.401273885,276,0.00729927,0.277777778,517,-0.020833333,-0.111683849,2.1,-0.5,-1.1,19,3,-11,0.993778785,0.002502628,0.010609491,0.265873016,0.003737094,0.064786059,0.286266925,-0.005399742,0.038844244,0.490909091,-0.076930105,0.096004632,"Mount Vernon, WA",34580,3/19/2023
11/1/2022,11/30/2022,30,county,5,3056,f,"Norfolk, VA",,Virginia,VA,All Residential,-1,275000,-0.008651766,0.037735849,269900,-0.018545455,0.023899848,176.3116958,0.002331991,0.041445408,182.7828113,0.022734619,0.074410066,256,-0.146666667,-0.319148936,206,-0.258992806,-0.411428571,218,-0.24567474,-0.339393939,481,-0.066019417,-0.067829457,1.9,0.2,0.5,28,2,3,0.997171212,-0.003865786,0.001724908,0.37890625,-0.03109375,-0.02002992,0.251559252,-0.014460166,0.096520492,0.276699029,-0.029056367,-0.077586685,"Virginia Beach, VA",47260,3/19/2023
6/1/2015,6/30/2015,30,county,5,770,f,"Macoupin County, IL",,Illinois,IL,All Residential,-1,93000,0.425287356,0.283643892,64950,-0.250865052,-0.304975923,61.84548887,0.3108061,0.150464807,49.0162037,-0.224602427,-0.135839227,43,-0.022727273,0.433333333,,,,14,-0.222222222,-0.3,91,-0.09,-0.157407407,2.1,-0.2,-1.5,91,-157,-148,0.943156449,-0.002562211,0.016301831,0.069767442,0.024312896,-0.096899225,,,,0.142857143,0.142857143,0.142857143,"St. Louis, MO",41180,3/19/2023
10/1/2016,10/31/2016,30,county,5,405,f,"Morgan County, CO",,Colorado,CO,All Residential,-1,155000,0,0.087719298,215000,0.075,0.373801917,106.0070671,0.186601094,0.259595102,95.58338827,-0.035850011,0.077662201,27,-0.181818182,-0.25,30,-0.117647059,0,37,0.027777778,0.057142857,106,-0.045045045,-0.018518519,3.9,0.5,0.9,66,2,13,0.980241996,0.005770303,-0.006946424,0.222222222,0.04040404,0,0.20754717,0.081421044,-0.023934312,0.2,0.023529412,0,"Fort Morgan, CO",22820,3/19/2023
6/1/2020,6/30/2020,30,county,5,307,f,"Calaveras County, CA",,California,CA,Townhouse,13,255000,0.545454545,,345000,-0.012734297,,166.1268487,0.335055766,,217.9824989,0.047520134,,2,1,,3,2,,1,0,,3,-0.5,,1.5,-4.5,,59,31,,0.991525424,0.018074096,,0,0,,,,,0,0,,California nonmetropolitan area,,3/19/2023
1/1/2022,1/31/2022,30,county,5,1201,f,"Ohio County, KY",,Kentucky,KY,All Residential,-1,150750,-0.086363636,-0.042857143,169000,0.476627348,0.091026469,102.537797,-0.154409266,0.093783515,105.361596,0.227266428,0.005243373,8,-0.111111111,0,6,-0.142857143,0,5,-0.166666667,-0.166666667,15,-0.166666667,-0.0625,1.9,-0.1,-0.1,67,-6,1,1.043025061,0.060930059,0.069386814,0.5,0.388888889,0.375,,,,0.166666667,0.166666667,0,Kentucky nonmetropolitan area,,3/19/2023
