PC1,PC2,PC3
-0.586897637,-1.182878644,1.224876038
0.206386509,-1.569040718,0.228912256
1.498293235,0.756932846,-0.55916329
-2.028236523,2.159414552,-1.963341916
0.061435334,-0.71387388,0.784993601
-1.735188983,0.478609267,1.521897735
-0.93713092,0.009462465,-0.234649328
-1.933111919,1.516939641,-0.47263313
-1.265527458,0.76600512,0.002571958
-0.639303926,-0.791722419,0.759534609
0.371138965,-1.879691286,-0.647712636
-1.770250405,1.467676177,-0.670722346
0.285795457,-0.991827868,-0.040685332
4.489759195,-2.302783923,0.319843429
-2.137546075,1.566803684,0.326088977
0.404899539,-2.118352268,1.244970091
0.196640755,1.155013996,-0.697486585
2.039472123,-3.964847587,-1.175440662
-0.819821616,0.045309051,0.78947183
-1.536526693,0.051482577,1.549148422
-1.102184874,-0.177298077,0.457706195
-0.190329833,0.520154761,1.501041478
-1.15605123,0.565788273,-0.492935156
-1.038159251,0.883634739,0.003110332
-1.409839101,1.097622582,-0.901274738
-1.623036944,1.128350528,-0.280066107
-1.829041643,1.251573859,0.16456979
-1.496900033,2.064816308,-2.508441184
-0.271872207,-0.165531709,-1.00157451
0.142877774,0.296717086,0.266980263
3.381294575,-5.577176767,-0.429316771
0.506312891,-0.894466764,1.333054596
0.12024616,-1.775724528,-0.444014317
-1.504311492,1.18483845,-0.595362303
-1.378230847,-0.699007014,3.436666756
-0.014076131,0.075036367,-1.073775705
-1.119629109,0.086874109,1.226443114
-1.529778625,0.331317068,1.576100915
-0.966050245,0.374507697,-0.360840224
0.18058056,0.363037943,0.30656489
-1.414313704,0.214938292,1.15512843
-0.757857294,0.336275503,0.980044306
1.455695616,-0.1767292,-0.427056873
-2.259167959,2.291408834,-3.671369021
-1.192180997,-0.172241646,0.675088154
-0.335446095,-1.424191351,-0.115116231
-0.491853023,0.689896157,1.200386354
-1.918529678,1.230048534,0.34117812
-1.719602252,1.398789151,-0.636993088
11.09252897,5.105533699,2.201807028
-1.532070836,0.257403219,2.014757958
-0.490413135,-0.442094343,0.098593367
-1.551686774,0.121213774,2.109581008
-0.943447024,-0.215397573,0.905460721
-0.127499848,-1.809690822,1.731041928
-1.586594334,0.152259266,1.689152784
-0.522294812,-1.192881267,0.188644753
1.827525668,-1.480181341,-0.366886962
-0.528679329,-0.568052444,1.505521211
-1.077092607,0.515610782,0.42231363
-0.306964608,-0.85284964,1.027947501
-0.863406231,0.199734054,0.096685609
-0.424853397,-0.566344458,0.56334875
-0.70092637,-1.445882853,1.801527064
-1.734007001,1.497593938,-0.741565484
-1.771954717,0.882754427,-0.336456129
-2.13868347,2.227654368,-1.29152309
-1.213608412,-0.052412378,1.240028614
1.271879599,-0.881586615,0.06798696
-0.379715964,0.483475513,-0.518389201
-1.093029608,0.517783628,-0.753267423
-0.03358901,-1.811382263,1.164657418
-0.330200711,-0.572848715,-0.190214358
-1.203835681,-0.349800247,0.963848036
-0.211686258,-0.661676196,0.323527895
-0.827346904,-0.189150811,-0.555212303
-1.07155284,0.325939222,-0.795145073
-1.183727657,0.384264592,0.822832067
-0.583552249,-0.458681062,0.597297929
2.461185652,-2.581561572,0.841409636
0.39884547,-0.673246315,0.361153829
0.121591443,-0.984783691,-0.197752508
-2.391735764,2.092715756,0.448131359
-1.640434704,1.021478098,-0.0546156
-1.935743582,1.344308388,0.281814306
-0.461140491,-0.483198588,0.578091948
-1.00323194,-0.257130478,1.19899658
0.27627721,-2.300018632,0.743248825
-0.986801047,0.573793011,-0.286444417
-1.823226108,0.795048809,0.895675039
0.575270981,0.141221576,1.078714802
-1.053993754,0.146796217,0.917505718
-1.339797708,0.877850577,-0.808069863
-0.84460252,-0.739612195,1.460917291
5.035277104,-1.727120366,0.337885579
0.663900661,-2.146302385,1.345326988
1.201796439,-1.631927099,0.1037686
0.672962316,-2.576423903,0.816133883
6.338949264,2.920236609,1.519452976
-0.331412352,-0.226751624,0.689392841
-0.414708281,-1.405069626,1.479643279
0.159661789,-0.777252884,-2.44136675
-1.317448489,0.412464776,0.045983077
-1.49417911,1.167271437,0.309080498
-1.481388212,0.94195244,0.052550242
1.297284533,-1.086695046,0.510793923
-1.703261378,1.109961336,-0.372850876
-1.635163584,0.527130989,1.30031922
0.13746124,-1.778143819,0.231076577
-0.76280775,1.18485397,0.332985234
-2.897788439,4.150718419,-4.015016434
-1.805026895,0.568083165,2.351688905
-1.473340566,0.844483957,0.277654351
-0.584913105,-0.393689389,0.418054348
1.115417014,4.47385391,-0.886709603
-1.243930634,1.113914041,0.488863989
-0.064830793,-0.74685859,-0.215296534
0.885779986,-1.302378066,0.12004255
-1.187018216,0.750097892,-0.118001738
-1.793639739,1.516921835,-0.161599527
-1.082459896,-0.084647555,-0.368374252
-2.620397233,3.645811082,-3.106855886
0.684601402,0.103334103,-0.311170632
-0.154354981,-0.215624024,0.912200511
-0.885116958,-0.772274731,0.48731366
-0.15167459,0.275886709,0.487395982
-2.195081067,3.339334767,-2.299687592
1.330394344,-2.187087986,-0.810841947
-0.915894566,-0.331702733,0.075833923
-0.492500395,0.445382268,0.283255704
8.807294955,-9.713833896,-0.034217216
0.43436758,-0.661509364,-0.16859097
-1.720779972,1.809819824,0.206213448
-1.144979726,1.514747761,-1.588243814
1.211937707,-2.314717558,-0.844117008
6.392512209,-6.290801398,-0.093290854
-1.183266818,0.780201321,-0.611790156
-1.36161218,0.346534779,0.893852459
3.432843504,-5.643539665,-2.539615544
-1.206068477,-0.80232703,2.498043981
-1.709800612,1.222819092,-0.110109283
-1.001859141,0.107176891,-0.619127243
-0.349493887,-0.784390757,-0.34209778
-0.314153721,-0.430900259,0.150473543
-1.843096737,0.766143236,1.571701164
-1.327394634,0.446988565,0.315412708
-2.368584984,3.287113238,-2.91366793
-1.030855646,0.782800797,1.023961551
-0.40523302,-1.456608704,1.372212067
-1.927519689,1.415896994,0.195749058
-1.308958681,0.926470747,-0.260810456
-1.178006461,-0.300245055,1.472401563
-1.921123037,2.11922051,-1.221899633
-0.2048347,-2.047034815,1.68458323
0.605144979,-0.446338872,0.867548408
-0.908627835,-1.181282505,2.539972879
-0.640499489,-1.142208155,1.373270513
-1.214353914,-0.286291687,2.193244545
-1.138116885,-0.141531251,1.200097641
-1.056265019,0.573605948,0.442338555
-1.320708862,-0.137311689,1.906333268
-1.497050149,0.914963197,0.091356766
-1.068102819,0.861516125,-0.097481754
-0.556736416,0.457232605,-0.019013079
-1.365909821,-0.123259052,1.987694324
7.892085172,1.361189519,1.121426225
-0.847396787,-0.008431839,-0.909934136
0.118080554,-1.180011968,-0.540973627
-1.863818814,1.039559515,1.320631405
-2.018000577,2.170129732,-1.026405382
-0.721827804,0.175977056,0.746203128
-0.382242588,-0.870251409,-1.475289721
0.954313794,-2.989209729,-0.71813184
0.234215831,-1.692437587,-0.182797729
-2.526841765,3.551342546,-2.278304159
-1.848846284,0.742700867,1.875954128
1.791598122,-2.618393205,-0.279638273
-0.524079123,-0.122505646,0.938939042
-1.284773815,0.612406265,0.768099658
0.564528548,-1.482141169,-0.500609877
-1.045027094,-0.452844283,0.797247656
-1.256312594,0.59683862,-0.124522139
-1.110327666,-0.113175136,1.461972466
-0.868727837,0.590702861,-1.190967923
0.163459824,-1.731676437,1.124162929
7.242383401,4.421594901,1.17560667
1.166137939,0.29638826,0.118081402
-0.266322046,-1.553818546,1.831641698
-0.455899371,0.519519229,0.520420805
-1.557677847,1.622077107,-1.241034178
-1.62405922,1.380478902,-0.297757162
-0.334896334,-1.418896812,1.734994732
1.936680631,-1.777571287,-0.45658566
-0.732452868,-0.187567664,-0.111539229
-1.614004459,0.766818108,0.962749714
-0.297958756,-1.403860559,1.225693945
-1.017129025,0.020650853,0.332751879
-1.580335594,0.925252587,0.350930076
-1.117133302,-0.524921966,0.421681463
-1.300814926,0.991321967,-0.024115137
0.646303259,-1.628859215,-0.927484601
-1.644826241,2.772834105,-1.751897782
4.848762768,-0.247615559,-0.107396341
-1.61442674,1.393209166,-0.221981004
-1.09005556,-0.019827364,1.194051906
-1.135285938,1.17822059,-0.665616757
0.046942845,-1.139036448,0.709095982
2.523985443,3.516524607,8.787721221
5.486004692,-0.996949226,0.928223875
-2.707939822,3.950012604,-2.573157217
-1.613464264,1.257254821,-0.827911406
-1.640966444,1.090195421,0.149976755
4.329236534,-2.824422552,1.539752364
8.223540411,-0.9985883,0.629793064
-2.093027791,1.756601333,-0.004148871
-1.375999475,0.894603275,0.02245977
0.16166276,-0.197376769,0.407076212
-1.70253426,1.548697653,-0.906842202
2.676904523,-4.754608562,-3.547879307
0.35313442,-1.712882519,-0.92126414
-0.04699529,-1.503208767,0.066005545
-1.00928335,0.001663435,-1.491317795
-0.65649204,-0.021271798,0.077168032
-0.816926415,-0.565391666,1.359115149
0.570499728,-1.358528274,1.549329326
-1.056190669,-0.525552903,1.48812321
-0.695917991,-0.394185949,0.970806508
1.172378269,-2.68221294,-0.835445055
-0.512758053,0.8834292,0.409877625
-1.533390143,-0.074072638,2.895446959
0.03482305,0.24995542,0.237798495
-0.681706683,-0.243804252,-0.637284085
-2.071083859,1.910956874,-0.593904426
-0.627527165,0.929033927,0.262826951
-0.6031958,-1.612806743,2.835895144
-0.731933384,0.04066859,0.461601938
1.254909802,-0.333443441,0.155535076
0.7333613,-0.967392112,-0.63546648
-1.668655968,0.412817635,2.561971195
1.299857942,-3.269061944,0.481254152
-0.142619285,-1.019977578,1.222619744
1.008946485,-0.779779342,1.086972414
-0.372769326,-0.510501987,-2.505049639
1.655847372,0.600221667,0.689432287
0.054315794,-1.906282475,-0.594266175
0.578749773,-2.29798319,0.881364144
-1.25392269,0.626848963,0.337539339
-1.00190597,-1.322770817,2.907973647
-0.998093194,-0.294583568,-0.913093741
-0.613506668,-0.848587894,1.019686592
-1.048498893,0.552858974,0.207035745
-1.309165499,0.919748385,-1.406959873
0.1476374,-1.169164251,-0.232722673
-1.650611771,0.889279115,-0.268711146
0.541087224,0.452586931,-0.071096959
-0.453479331,-0.088836938,0.193755202
-0.175042876,-0.416502944,-1.761645487
-0.55851013,-0.460651436,0.777088214
-0.504475604,-1.198038282,1.711326434
-1.091515963,-0.443841115,1.884182298
-1.994240658,1.262032087,0.309247374
3.045921268,-2.338243937,-0.872189567
-1.419823632,0.767758153,-0.57427847
-0.623070484,0.329008098,0.388817849
-0.367743085,-1.110194849,0.583473469
1.920141804,-1.788111476,-2.205082318
-1.144828792,-0.938605401,3.093605297
1.364033613,-1.21726894,1.135984184
-0.81353677,0.181293864,-2.631624661
-0.959097779,-0.463674401,0.941103746
-1.164957755,0.085440725,0.313849462
-1.111726165,0.585002945,0.142339652
-1.023883171,-0.475932899,0.616886404
-0.728514109,-0.673915689,1.703660526
-0.976008929,-0.499614747,1.829889111
0.316148969,-1.421763775,0.783430522
0.341267541,0.474051062,0.591397255
-1.227448965,0.304037027,0.647916094
-1.650646019,1.232052638,-0.575592334
-0.22527772,0.376383313,1.061228138
-1.229485546,-0.225509943,1.545462512
1.708367339,-0.466613458,0.870646426
-0.608964961,1.074600132,-0.944676545
-1.848711322,1.50193362,-0.827674134
-0.327259036,1.023523147,-0.241642696
-1.844380935,1.433536859,0.876465491
0.89764026,-1.027519465,0.453542892
-0.720271718,0.159588957,0.29727704
-1.036690377,0.001974062,0.427048448
-0.947096247,0.545072955,0.185880827
0.72899057,-3.367399692,0.552507885
-1.698689546,0.88291094,-0.089212695
12.00191475,5.996615259,-4.014095781
-1.281472093,0.571661764,-0.383450209
-0.41905176,0.690948414,-1.878959547
-1.278573526,0.102649872,1.402282144
1.456011012,-0.579665851,-1.197933587
-0.80920662,-0.108667448,0.029826933
-1.579206197,1.486261811,-0.580008262
1.021687643,-1.297735095,0.224919425
-0.970227886,-0.270587393,1.478896221
-0.564379581,-1.267958692,0.47009903
-1.263888896,-0.580296942,2.726747268
-1.317606917,0.756482559,0.201027041
-1.34448522,0.023540376,1.300321521
-0.294822273,-1.503096224,1.881803908
1.238019633,-1.216069782,1.292583135
-2.217157887,1.93699809,-0.073227766
-0.25449322,-0.83454933,0.45805943
3.404026004,-2.574238653,-1.171892867
1.686177063,-3.1197691,0.966246948
5.144682057,-4.891584046,-2.991009531
-1.335501099,0.634820394,0.383238027
-2.37463484,3.201217865,-2.71986671
3.203550913,-1.189654666,1.07519047
-0.525897547,-0.960037562,0.878514807
2.061292708,-1.158607069,0.756399103
-1.393799875,-0.363359782,2.744047015
4.854693464,0.971549699,1.18635175
-1.431312982,1.198910423,0.92555452
1.902240438,-4.786736752,1.023096858
-1.064024687,0.056267235,0.655916521
0.815687177,-1.724307341,-0.591719694
-1.175508245,0.229607503,0.38909331
0.416444267,0.767910467,1.068403907
-0.251976324,0.60853834,0.868678763
-1.448728601,0.055303357,1.454240993
-0.007065907,-1.173627446,0.653795582
-1.263350966,-0.025117031,1.853483112
-1.848286699,0.82749467,0.237367524
-2.199618677,3.583225244,-2.824577655
-1.049511751,0.109040295,-0.698533167
-2.090627224,1.829000396,0.056637659
-0.322370671,-1.129238071,1.620844744
-0.568676241,-0.482486376,0.17719671
-0.768073898,0.056109998,0.428272561
-1.674087974,2.349796885,-2.948196961
-0.729145414,0.148126598,0.080301275
-1.757429222,0.880779996,0.778189121
-1.038699541,-0.383561172,0.374776237
0.137450373,0.33223514,1.059197838
-0.831086094,-0.169206463,-0.436521535
-0.481492042,-0.217075199,-0.562990097
-0.964748161,0.829846955,-4.073724625
-1.436328619,0.72857889,-0.645601682
-0.447535704,-0.597320292,-0.789575869
-1.577950184,0.544490418,0.729979519
-0.556538682,-0.795606827,0.75361812
0.380742509,-1.075512052,1.155208245
2.863361215,-3.291397725,-0.250669925
-1.353591212,0.185923287,1.324730079
-1.638888292,0.86310786,0.866974471
-0.968684091,0.632432266,0.244595063
0.525802594,-1.639715619,1.000708811
0.263609888,-1.105095338,0.705580649
-1.200414363,0.639902927,0.023655412
-0.453045137,-0.716122209,0.341001928
-1.926735081,1.415305312,9.62568907
-0.865209224,-0.121763514,-0.393503365
-0.963995914,0.446453385,-0.152195233
0.449374861,-1.804675857,-0.892416528
-0.692291483,-0.507724201,-0.945863519
0.230527444,-2.351005062,0.977140278
-1.36554226,-0.644361081,2.873235041
-0.434817395,0.785502307,-0.691465376
-0.401367345,-1.16653617,-0.504099858
-0.966776679,0.522050815,-0.826032379
-1.687397482,0.511086837,1.800977066
-1.885539182,1.463074154,-0.380134535
-1.067441125,-0.054881994,1.268202236
-1.662154883,0.577919682,0.949173931
0.870804757,-2.665586538,0.546499955
-0.171747881,-1.193145804,0.127041306
-1.900711231,1.731057243,-0.857639659
0.207717538,0.006282337,-0.152388661
1.085173518,-1.119617382,0.649587444
-0.107379004,-0.204748561,0.579129597
